,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
162,GO:BP,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,2.6880196184073646e-06,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mtg_cell_cycle, PMID:10465783]",94,4718,48,21017,0.010173802458668928,0.5106382978723404,query_1,"['GO:0044772', 'GO:0044784']"
163,GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,2.690730915773529e-06,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",670,4718,217,21017,0.04599406528189911,0.3238805970149254,query_1,['GO:0048858']
164,GO:BP,GO:0009887,animal organ morphogenesis,2.828662233311891e-06,True,"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",1037,4718,314,21017,0.0665536244171259,0.30279652844744454,query_1,"['GO:0009653', 'GO:0048513']"
165,GO:BP,GO:0044784,metaphase/anaphase transition of cell cycle,2.9212450038519156e-06,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase as part of the cell cycle."" [GOC:mtg_cell_cycle]",97,4718,49,21017,0.010385756676557863,0.5051546391752577,query_1,"['GO:0033045', 'GO:0044770']"
166,GO:BP,GO:0042127,regulation of cell population proliferation,3.2705695616513316e-06,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1682,4718,478,21017,0.1013141161509114,0.28418549346016647,query_1,"['GO:0008283', 'GO:0050794']"
167,GO:BP,GO:0009891,positive regulation of biosynthetic process,4.004431702162328e-06,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2707,4718,730,21017,0.15472657905892329,0.26967122275581823,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009893']"
168,GO:BP,GO:0044786,cell cycle DNA replication,4.32557427423288e-06,True,"""The DNA-dependent DNA replication that takes place as part of the cell cycle."" [GOC:mtg_cell_cycle]",45,4718,29,21017,0.006146672318779143,0.6444444444444445,query_1,"['GO:0006261', 'GO:0022402']"
169,GO:BP,GO:0035295,tube development,4.860642436251333e-06,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",1092,4718,327,21017,0.06930902924968207,0.29945054945054944,query_1,"['GO:0007275', 'GO:0048856']"
170,GO:BP,GO:0033045,regulation of sister chromatid segregation,5.137111101941753e-06,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]",104,4718,51,21017,0.010809665112335736,0.49038461538461536,query_1,"['GO:0000819', 'GO:0033044', 'GO:0051983']"
171,GO:BP,GO:0048870,cell motility,5.551752596898021e-06,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",1716,4718,485,21017,0.10279779567613395,0.28263403263403264,query_1,['GO:0009987']
172,GO:BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,5.69731511982099e-06,True,"""Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mah]",90,4718,46,21017,0.009749894022891056,0.5111111111111111,query_1,"['GO:0007091', 'GO:1901990', 'GO:1902099']"
173,GO:BP,GO:0034762,regulation of transmembrane transport,5.7205122405662585e-06,True,"""Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]",442,4718,153,21017,0.03242899533700721,0.34615384615384615,query_1,"['GO:0050794', 'GO:0051049', 'GO:0055085']"
174,GO:BP,GO:0007167,enzyme-linked receptor protein signaling pathway,5.952497452556331e-06,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]",959,4718,292,21017,0.06189063162356931,0.3044838373305527,query_1,['GO:0007166']
175,GO:BP,GO:0006275,regulation of DNA replication,6.132165167353151e-06,True,"""Any process that modulates the frequency, rate or extent of DNA replication."" [GOC:go_curators]",128,4718,59,21017,0.012505298855447223,0.4609375,query_1,"['GO:0006260', 'GO:0051052']"
176,GO:BP,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,6.194635141837169e-06,True,"""Any process that modulates the frequency, rate or extent of metaphase/anaphase transition of cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]",93,4718,47,21017,0.009961848240779992,0.5053763440860215,query_1,"['GO:0033045', 'GO:0044784', 'GO:1901987']"
177,KEGG,KEGG:04110,Cell cycle,7.488352465477311e-06,True,Cell cycle,157,2256,73,8484,0.03235815602836879,0.46496815286624205,query_1,['KEGG:00000']
178,GO:BP,GO:0009968,negative regulation of signal transduction,8.334356714548613e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1300,4718,379,21017,0.08033064857990674,0.2915384615384615,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
179,GO:BP,GO:0030029,actin filament-based process,8.713529653458016e-06,True,"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]",806,4718,251,21017,0.05320050869012293,0.31141439205955335,query_1,['GO:0009987']
180,GO:BP,GO:0016477,cell migration,9.615794385964505e-06,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1499,4718,429,21017,0.09092835947435354,0.28619079386257507,query_1,['GO:0048870']
181,REAC,REAC:R-HSA-5663220,RHO GTPases Activate Formins,1.0798649986876863e-05,True,RHO GTPases Activate Formins,136,2932,67,10916,0.022851296043656207,0.49264705882352944,query_1,['REAC:R-HSA-195258']
182,GO:BP,GO:0051253,negative regulation of RNA metabolic process,1.1171967746149923e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1457,4718,418,21017,0.08859686307757525,0.2868908716540837,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
183,GO:BP,GO:0050790,regulation of catalytic activity,1.1747715828754009e-05,True,"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]",1015,4718,305,21017,0.06464603645612547,0.30049261083743845,query_1,['GO:0065009']
184,GO:BP,GO:0010965,regulation of mitotic sister chromatid separation,1.2348506398419611e-05,True,"""Any process that modulates the frequency, rate or extent of mitotic sister chromatid separation. Mitotic sister chromatid separation is the process in which sister chromatids are physically detached from each other during mitosis."" [GOC:dph, GOC:tb]",59,4718,34,21017,0.0072064434082238235,0.576271186440678,query_1,"['GO:0051306', 'GO:1905818']"
185,GO:BP,GO:0007507,heart development,1.3865048031790266e-05,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",600,4718,195,21017,0.041331072488342516,0.325,query_1,"['GO:0048513', 'GO:0072359']"
186,GO:BP,GO:0007420,brain development,1.5902082779847536e-05,True,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",739,4718,232,21017,0.04917337855023315,0.31393775372124494,query_1,"['GO:0007417', 'GO:0048513', 'GO:0060322']"
187,GO:BP,GO:0009314,response to radiation,1.59554063704716e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]",430,4718,148,21017,0.03136922424756253,0.34418604651162793,query_1,['GO:0009628']
188,GO:BP,GO:0099003,vesicle-mediated transport in synapse,1.6421419868808715e-05,True,"""Any vesicle-mediated transport that occurs in a synapse."" [GOC:dos]",223,4718,88,21017,0.018651971174226366,0.39461883408071746,query_1,['GO:0016192']
189,GO:BP,GO:0009719,response to endogenous stimulus,1.7811027849555133e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1478,4718,422,21017,0.08944467994913098,0.2855209742895805,query_1,['GO:0050896']
190,GO:BP,GO:0042592,homeostatic process,1.9928671046111855e-05,True,"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]",1711,4718,480,21017,0.10173802458668928,0.2805376972530684,query_1,['GO:0008150']
191,GO:BP,GO:0016043,cellular component organization,2.0402185583096937e-05,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",8108,4718,1987,21017,0.4211530309453158,0.24506660088801183,query_1,['GO:0071840']
192,GO:BP,GO:0051656,establishment of organelle localization,2.3706938463815586e-05,True,"""The directed movement of an organelle to a specific location."" [GOC:ai]",490,4718,164,21017,0.0347604917337855,0.3346938775510204,query_1,"['GO:0051234', 'GO:0051640']"
193,GO:BP,GO:0032409,regulation of transporter activity,2.378700294335773e-05,True,"""Any process that modulates the activity of a transporter."" [GOC:mah]",208,4718,83,21017,0.017592200084781687,0.39903846153846156,query_1,['GO:0065009']
194,GO:BP,GO:0022898,regulation of transmembrane transporter activity,2.4092950671697183e-05,True,"""Any process that modulates the frequency, rate or extent of transmembrane transporter activity."" [GOC:dph, GOC:mtg_cardio, GOC:mtg_transport]",195,4718,79,21017,0.016744383213225942,0.40512820512820513,query_1,"['GO:0032409', 'GO:0034762']"
195,REAC,REAC:R-HSA-69618,Mitotic Spindle Checkpoint,2.4939504598992788e-05,True,Mitotic Spindle Checkpoint,109,2932,56,10916,0.019099590723055934,0.5137614678899083,query_1,['REAC:R-HSA-69620']
196,GO:BP,GO:0060429,epithelium development,2.571480480186461e-05,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",1229,4718,358,21017,0.07587961000423908,0.2912937347436941,query_1,['GO:0009888']
197,GO:BP,GO:0051784,negative regulation of nuclear division,2.746885425064894e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",63,4718,35,21017,0.00741839762611276,0.5555555555555556,query_1,"['GO:0000280', 'GO:0010639', 'GO:0051783']"
198,GO:BP,GO:0045892,negative regulation of DNA-templated transcription,2.9938130304814397e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1337,4718,385,21017,0.08160237388724036,0.2879581151832461,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
199,GO:BP,GO:0031570,DNA integrity checkpoint signaling,3.3935421428265846e-05,True,"""A signaling process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and progresses through signal transduction and ends with cell cycle effector processes."" [GOC:mtg_cell_cycle]",139,4718,61,21017,0.012929207291225096,0.43884892086330934,query_1,['GO:0000075']
200,GO:BP,GO:0008608,attachment of spindle microtubules to kinetochore,3.5715260699110804e-05,True,"""The process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex."" [GOC:vw, PMID:10322137]",53,4718,31,21017,0.006570580754557015,0.5849056603773585,query_1,"['GO:0022402', 'GO:0051310']"
201,GO:BP,GO:0090329,regulation of DNA-templated DNA replication,3.737167027409292e-05,True,"""Any process that modulates the rate, frequency, or extent of DNA-templated DNA replication, the process in which new strands of DNA are synthesized."" [GOC:dph, GOC:tb]",48,4718,29,21017,0.006146672318779143,0.6041666666666666,query_1,"['GO:0006261', 'GO:0006275']"
202,GO:BP,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,3.863498381311772e-05,True,"""Any process that modulates the activity of an ion transporter."" [GOC:mah, GOC:tb]",187,4718,76,21017,0.016108520559559136,0.40641711229946526,query_1,['GO:0022898']
203,GO:BP,GO:0007088,regulation of mitotic nuclear division,3.8773166187673814e-05,True,"""Any process that modulates the frequency, rate or extent of mitosis."" [GOC:go_curators]",118,4718,54,21017,0.011445527766002543,0.4576271186440678,query_1,"['GO:0007346', 'GO:0010564', 'GO:0051783', 'GO:0140014']"
204,GO:BP,GO:0070887,cellular response to chemical stimulus,4.045380328018605e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2186,4718,595,21017,0.1261127596439169,0.2721866422689844,query_1,"['GO:0042221', 'GO:0051716']"
205,GO:BP,GO:0003013,circulatory system process,4.247979252145087e-05,True,"""A organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism."" [GOC:mtg_cardio]",593,4718,191,21017,0.04048325561678678,0.3220910623946037,query_1,['GO:0003008']
206,GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,4.2542338375923845e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",992,4718,296,21017,0.06273844849512505,0.29838709677419356,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']"
207,GO:BP,GO:2000145,regulation of cell motility,4.369781759341191e-05,True,"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]",1000,4718,298,21017,0.06316235693090293,0.298,query_1,"['GO:0040012', 'GO:0048870', 'GO:0050794']"
208,GO:BP,GO:0071495,cellular response to endogenous stimulus,4.454267182922573e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1215,4718,353,21017,0.0748198389147944,0.2905349794238683,query_1,['GO:0009719']
209,GO:BP,GO:0008219,cell death,4.575726172764702e-05,True,"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]",1984,4718,545,21017,0.11551504874947012,0.2746975806451613,query_1,['GO:0009987']
210,KEGG,KEGG:04020,Calcium signaling pathway,4.6252831302457146e-05,True,Calcium signaling pathway,251,2256,103,8484,0.04565602836879433,0.4103585657370518,query_1,['KEGG:00000']
211,GO:BP,GO:0001666,response to hypoxia,4.67468697767593e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]",302,4718,110,21017,0.02331496396778296,0.36423841059602646,query_1,"['GO:0006950', 'GO:0036293']"
212,GO:BP,GO:0036293,response to decreased oxygen levels,4.8029052252114924e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",316,4718,114,21017,0.024162780839338704,0.36075949367088606,query_1,['GO:0070482']
213,GO:BP,GO:0051241,negative regulation of multicellular organismal process,5.610668849186685e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1088,4718,320,21017,0.06782534972445951,0.29411764705882354,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']"
214,GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,5.742490219970449e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1352,4718,387,21017,0.08202628232301823,0.28624260355029585,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
215,GO:BP,GO:0012501,programmed cell death,6.243166746032067e-05,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1980,4718,543,21017,0.11509114031369225,0.27424242424242423,query_1,['GO:0008219']
216,GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,6.630161048293646e-05,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2604,4718,695,21017,0.14730818143281052,0.26689708141321045,query_1,"['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']"
217,GO:BP,GO:0051306,mitotic sister chromatid separation,6.881449375538063e-05,True,"""The process in which sister chromatids are physically detached from each other during mitosis."" [GOC:ai]",62,4718,34,21017,0.0072064434082238235,0.5483870967741935,query_1,"['GO:0000070', 'GO:0051304', 'GO:1903047']"
218,GO:BP,GO:0009967,positive regulation of signal transduction,7.244183074876063e-05,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1566,4718,440,21017,0.09325985587113184,0.280970625798212,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
219,GO:BP,GO:0021700,developmental maturation,7.802585268529382e-05,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",343,4718,121,21017,0.025646460364561256,0.35276967930029157,query_1,['GO:0032502']
220,GO:BP,GO:0051310,metaphase chromosome alignment,8.006712822157385e-05,True,"""A chromosome localization process whereby chromosomes are positioned in a specific order and orientation at the metaphase plate (spindle equator), during chromosome segregation. This alignment ensures that each daughter cell will receive the correct number of chromosomes during cell division."" [GOC:vw]",102,4718,48,21017,0.010173802458668928,0.47058823529411764,query_1,"['GO:0051303', 'GO:0098813']"
221,GO:BP,GO:0040012,regulation of locomotion,9.085292792794125e-05,True,"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]",1042,4718,307,21017,0.06506994489190335,0.2946257197696737,query_1,"['GO:0040011', 'GO:0050789']"
222,GO:BP,GO:0045595,regulation of cell differentiation,9.281624457237863e-05,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1577,4718,442,21017,0.09368376430690971,0.280279010779962,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']"
223,GO:BP,GO:0030334,regulation of cell migration,0.00010008437443656018,True,"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]",938,4718,280,21017,0.05934718100890208,0.29850746268656714,query_1,"['GO:0016477', 'GO:2000145']"
224,GO:BP,GO:0051246,regulation of protein metabolic process,0.00010665101940643716,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1975,4718,540,21017,0.11445527766002543,0.27341772151898736,query_1,"['GO:0019538', 'GO:0060255', 'GO:0080090']"
225,GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.00010857791780560256,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1181,4718,342,21017,0.07248834251801611,0.28958509737510585,query_1,"['GO:0009653', 'GO:0032502']"
226,GO:BP,GO:0072359,circulatory system development,0.00011062464514835324,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1134,4718,330,21017,0.06994489190334888,0.291005291005291,query_1,['GO:0048731']
227,GO:BP,GO:0070482,response to oxygen levels,0.00011317121351804461,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]",345,4718,121,21017,0.025646460364561256,0.3507246376811594,query_1,['GO:0009628']
228,GO:BP,GO:0006915,apoptotic process,0.00011439991678456503,True,"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]",1919,4718,526,21017,0.11148791860958034,0.2741010943199583,query_1,['GO:0012501']
229,GO:BP,GO:0007264,small GTPase-mediated signal transduction,0.00011728624178678742,True,"""An intracellular signaling cassette in which a small monomeric GTPase relays a signal."" [GOC:mah]",504,4718,165,21017,0.03497244595167444,0.3273809523809524,query_1,['GO:0141124']
230,GO:BP,GO:0043009,chordate embryonic development,0.0001354343981260391,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",669,4718,209,21017,0.044298431538787625,0.312406576980568,query_1,['GO:0009792']
231,GO:BP,GO:0070588,calcium ion transmembrane transport,0.00013772415279620316,True,"""A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",339,4718,119,21017,0.025222551928783383,0.35103244837758113,query_1,"['GO:0006816', 'GO:0098655', 'GO:0098662']"
232,GO:BP,GO:1902850,microtubule cytoskeleton organization involved in mitosis,0.0001392788461047528,True,"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]",169,4718,69,21017,0.014624841034336583,0.40828402366863903,query_1,"['GO:0000226', 'GO:1903047']"
233,REAC,REAC:R-HSA-176187,Activation of ATR in response to replication stress,0.00016096983994310355,True,Activation of ATR in response to replication stress,37,2932,25,10916,0.008526603001364257,0.6756756756756757,query_1,['REAC:R-HSA-69481']
234,GO:BP,GO:0006302,double-strand break repair,0.00017072521844538663,True,"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]",312,4718,111,21017,0.023526918185671895,0.3557692307692308,query_1,['GO:0006281']
235,GO:BP,GO:0042770,signal transduction in response to DNA damage,0.00017357794444126227,True,"""A cascade of processes induced by the detection of DNA damage within a cell."" [GOC:go_curators]",196,4718,77,21017,0.016320474777448073,0.39285714285714285,query_1,"['GO:0006974', 'GO:0035556']"
236,GO:BP,GO:0051093,negative regulation of developmental process,0.0001799848203091103,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",928,4718,276,21017,0.058499364137346334,0.2974137931034483,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
237,GO:BP,GO:0044839,cell cycle G2/M phase transition,0.00018896427246961064,True,"""The cell cycle process by which a cell in G2 phase commits to M phase."" [GOC:jl, GOC:mtg_cell_cycle]",154,4718,64,21017,0.013565069944891903,0.4155844155844156,query_1,['GO:0044770']
238,GO:BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,0.00019176775709191495,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:go_curators]",48,4718,28,21017,0.005934718100890208,0.5833333333333334,query_1,"['GO:0007091', 'GO:0030071', 'GO:0045839', 'GO:1901991', 'GO:1902100', 'GO:2000816']"
239,GO:BP,GO:0033048,negative regulation of mitotic sister chromatid segregation,0.00019176775709191495,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",48,4718,28,21017,0.005934718100890208,0.5833333333333334,query_1,"['GO:0000070', 'GO:0033046', 'GO:0033047']"
240,GO:BP,GO:0033046,negative regulation of sister chromatid segregation,0.00019176775709191495,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]",48,4718,28,21017,0.005934718100890208,0.5833333333333334,query_1,"['GO:0000819', 'GO:0033045', 'GO:0051985', 'GO:2001251']"
241,GO:BP,GO:2000816,negative regulation of mitotic sister chromatid separation,0.00019176775709191495,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic sister chromatid separation."" [GOC:obol]",48,4718,28,21017,0.005934718100890208,0.5833333333333334,query_1,"['GO:0010965', 'GO:0033048', 'GO:0051306', 'GO:1905819']"
242,GO:BP,GO:0097485,neuron projection guidance,0.00019850863139047757,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",247,4718,92,21017,0.01949978804578211,0.3724696356275304,query_1,"['GO:0031175', 'GO:0048812']"
243,GO:BP,GO:0007411,axon guidance,0.00019850863139047757,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",247,4718,92,21017,0.01949978804578211,0.3724696356275304,query_1,"['GO:0007409', 'GO:0097485']"
244,GO:BP,GO:0006310,DNA recombination,0.00020153986543843262,True,"""Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction."" [ISBN:0198506732]",334,4718,117,21017,0.02479864349300551,0.3502994011976048,query_1,['GO:0006259']
